chromosome	start	end	gene
9	95375466	95432547	IPPK
9	95473645	95527094	BICD2
9	95571670	95650975	ANKRD19P
9	95608324	95640218	ZNF484
9	95709733	95798518	FGD3
9	95820989	95847420	SUSD3
9	95858500	95875564	C9orf89
9	95883771	95896570	NINJ1
9	95947212	96080553	WNK2
9	96080481	96108696	C9orf129
9	96208776	96215874	FAM120AOS
9	96214004	96328389	FAM120A
9	96338689	96441865	PHF2
9	96581639	96581703	MIR4291
9	96619365	96620615	RP11-53B5.1
9	96713905	96717654	BARX1
9	96718116	96720204	RP11-231K24.2
9	96846746	96872136	PTPDC1
9	96938234	96938325	MIRLET7A1
9	96938629	96938715	MIRLET7F1
9	96938884	96966825	MIRLET7DHG
9	96941116	96941202	MIRLET7D
9	97021593	97063736	ZNF169
9	97080478	97090926	NUTM2F
9	97094758	97123230	RP11-307E17.8
9	97136833	97223324	HIATL1
9	97317351	97330409	PCAT7
9	97321002	97356075	FBP2
9	97365423	97402531	FBP1
9	97522066	97849440	C9orf3
9	97572244	97572339	MIR2278
9	97690833	97697228	RP11-54O15.3
9	97847490	97847586	MIR23B
9	97847727	97847823	MIR27B
9	97848296	97848376	MIR3074
9	97861336	98079984	FANCC
9	98205262	98270943	PTCH1
9	98602882	98637869	LINC00476
9	98534605	98537013	DKFZP434H0512
9	98637983	98731122	ERCC6L2
9	98782014	98784042	LINC00092
9	98997588	99064434	HSD17B3
9	99082988	99145979	SLC35D2
9	99148223	99180611	ZNF367
9	99212487	99253618	HABP4
9	99262395	99382112	CDC14B
9	99401859	99417563	AAED1
9	99449338	99483403	RP11-535M15.1
9	99518147	99540338	ZNF510
9	99578754	99616770	ZNF782
9	99708327	99775862	HIATL2
9	99691286	99701700	NUTM2G
9	99794940	99801592	CTSV
9	99837953	99844227	RP11-520B13.4
9	99918852	99983517	ANKRD18CP
9	100000765	100059596	RP11-23J9.5
9	100000779	100139569	CCDC180
9	100013111	100139380	RP11-23J9.4
9	100125836	100125963	MIR1302-8
9	100174232	100258407	TDRD7
9	100263921	100364030	TMOD1
9	100362365	100395857	TSTD2
9	100395908	100436030	NCBP1
9	100437191	100459639	XPA
9	100568217	100572290	RP11-23B15.1
9	100615536	100618986	FOXE1
9	100666771	100684852	C9orf156
9	100689073	100707138	HEMGN
9	100745643	100778225	ANP32B
9	100748833	100749938	RP11-535C21.3
9	100819021	100845357	NANS
9	100846637	100881480	TRIM14
9	100883257	100935166	CORO2A
9	100961311	101017915	TBC1D2
9	101050391	101471479	GABBR2
9	101494301	101558821	ANKS6
9	101569981	101612363	GALNT12
9	101705921	101833069	COL15A1
9	101867371	101916474	TGFBR1
9	101979649	101984238	ALG2
9	101984583	101992897	SEC61B
9	102117692	102137509	NAMA
9	102348068	102582171	RP11-554F20.1
9	102589009	102629173	NR4A3
9	102648608	102668883	RP11-60I3.5
9	102668915	102732618	STX17
9	102741461	102861322	ERP44
9	102861538	103063282	INVS
9	103064366	103115221	TEX10
9	103189438	103213511	MSANTD3
9	103204553	103339918	MSANTD3-TMEFF1
9	103235395	103339918	TMEFF1
9	103340361	103350188	MURC
9	103790991	104087417	LPPR1
9	104122699	104145801	BAAT
9	104149915	104160896	MRPL50
9	104161310	104172942	ZNF189
9	104182860	104198105	ALDOB
9	104230744	104243784	RP11-490D19.6
9	104235453	104295730	TMEM246
9	104296133	104325622	RNF20
9	104331635	104500862	GRIN3A
9	104353897	104357283	PPP3R2
9	105281918	105419796	LINC00587
9	105757593	105780770	CYLC2
9	105902805	106087316	RP11-341A22.2
9	106842305	106854755	RP11-82L2.1
9	106856541	106903690	SMC2
9	107266455	107267547	OR13F1
9	107288534	107289490	OR13C4
9	107298030	107299137	OR13C3
9	107331449	107332411	OR13C8
9	107360650	107361788	OR13C5
9	107366924	107367951	OR13C2
9	107379529	107380485	OR13C9
9	107456660	107457766	OR13D1
9	107509969	107522403	NIPSNAP3A
9	107526451	107536291	NIPSNAP3B
9	107543283	107690518	ABCA1
9	107753077	107754062	RP11-217B7.3
9	108006903	108159627	SLC44A1
9	108210383	108308856	FSD1L
9	108282409	108288640	RALGAPA1P
9	108320411	108403399	FKTN
9	108424738	108425367	TAL2
9	108456825	108538893	TMEM38B
9	109378339	109442079	RP11-308N19.4
9	109625378	109775915	ZNF462
9	109685630	109686455	RP11-508N12.4
9	109737114	109865269	RP11-508N12.2
9	110045560	110094475	RAD23B
9	110182565	110193083	RP11-363D24.1
9	110247133	110251927	KLF4
9	110539471	110540419	AL162389.1
9	111616871	111619239	ACTL7B
9	111624603	111626035	ACTL7A
9	111629797	111696396	IKBKAP
9	111696461	111703235	FAM206A
9	111704851	111775809	CTNNAL1
9	111777432	111882225	TMEM245
9	111808509	111808578	MIR32
9	111892573	111929571	FRRS1L
9	111934255	112083244	EPB41L4B
9	112137980	112260586	PTPN3
9	112273755	112273825	MIR3927
9	112542719	112705751	PALM2
9	112542589	112934792	PALM2-AKAP2
9	112542769	112930777	AKAP2
9	112961841	112970469	C9orf152
9	113006091	113018920	TXN
9	113065869	113100088	TXNDC8
9	113127531	113342160	SVEP1
9	113431051	113563278	MUSK
9	113635543	113800323	LPAR1
9	114089763	114090713	OR2K2
9	114122973	114247025	KIAA0368
9	114287513	114306712	ZNF483
9	114325247	114362135	PTGR1
9	114365111	114375833	LRRC37A5P
9	114393632	114416631	DNAJC25
9	114393666	114432509	DNAJC25-GNG10
9	114423615	114432526	GNG10
9	114448799	114557212	C9orf84
9	114659046	114697649	UGCG
9	114694380	114694449	MIR4668
9	114803065	114937688	SUSD1
9	114980715	115095123	PTBP3
9	115142217	115234690	HSDL2
9	115246722	115249484	C9orf147
9	115249127	115431677	KIAA1958
9	115446206	115480516	INIP
9	115513118	115637267	SNX30
9	115641200	115653193	SLC46A2
9	115800660	115818996	ZFP37
9	115867003	115873780	FAM225B
9	115875353	115882126	FAM225A
9	115913222	115926417	SLC31A2
9	115927800	115983641	FKBP15
9	115983842	116026772	SLC31A1
9	116029288	116037869	CDC26
9	116037922	116055056	PRPF4
9	116059734	116062045	RNF183
9	116075502	116102562	WDR31
9	116111821	116133513	BSPRY
9	116135699	116138455	HDHD3
9	116148597	116163613	ALAD
9	116169515	116172952	POLE3
9	116173022	116191964	C9orf43
9	116207011	116360018	RGS3
9	116638562	116818871	ZNF618
9	116822407	116840752	AMBP
9	116853918	116861337	KIF12
9	116917840	117074791	COL27A1
9	116971714	116971809	MIR455
9	117085336	117088755	ORM1
9	117092149	117095532	ORM2
9	117096436	117156685	AKNA
9	117164361	117267250	DFNB31
9	117350026	117360653	ATP6V1G1
9	117373486	117406441	C9orf91
9	117546915	117568406	TNFSF15
9	117607874	117610865	RP11-78H18.2
9	117665124	117692697	TNFSF8
9	117782813	117880536	TNC
9	117881818	117900688	RP11-523L1.2
9	117904097	118164923	DEC1
9	118501942	118506518	RP11-284G10.1
9	118650448	118687486	LINC00474
9	118916083	119164601	PAPPA
9	119160439	119162885	PAPPA-AS1
9	119187507	120177348	ASTN2
9	119266562	119324572	RP11-264C15.2
9	119449581	119463577	TRIM32
9	119943345	119943479	SNORA70C
9	120410884	120419305	RP11-500B12.1
9	120466650	120479149	TLR4
9	121928908	122131745	BRINP1
9	122257653	122286403	RP11-295D22.1
9	123007257	123007328	MIR147A
9	123151148	123342436	CDK5RAP2
9	123363091	123476748	MEGF9
9	123519252	123555690	FBXW2
9	123560832	123561848	RP11-27I1.4
9	123578331	123605262	PSMD5
9	123607152	123616651	PSMD5-AS1
9	123617977	123639606	PHF19
9	123664671	123691047	TRAF1
9	123714616	123812554	C5
9	123837290	123939886	CNTRL
9	123940415	123964147	RAB14
9	124062071	124095120	GSN
9	124043046	124047808	GSN-AS1
9	124101355	124132483	STOM
9	124103625	124110410	AL161784.1
9	124207269	124262036	GGTA1P
9	124329399	124547807	DAB2IP
9	124584207	124855885	TTLL11
9	124646915	124725998	TTLL11-IT1
9	124882361	124882446	MIR4478
9	124906337	124922098	NDUFA8
9	124922190	124962367	MORN5
9	124964857	124991124	LHX6
9	124999903	125027118	RBM18
9	125026935	125085743	MRRF
9	125133359	125157982	PTGS1
9	125148344	125148928	AL162424.1
9	125239220	125240235	OR1J1
9	125273081	125274022	OR1J2
9	125281420	125282361	OR1J4
9	125288637	125289572	OR1N1
9	125315391	125316493	OR1N2
9	125329778	125330838	OR1L8
9	125376948	125378026	OR1Q1
9	125390858	125391852	OR1B1
9	125423995	125424927	OR1L1
9	125437315	125438432	OR1L3
9	125486269	125487204	OR1L4
9	125512127	125513062	OR1L6
9	125551150	125552237	OR5C1
9	125580623	125590910	PDCL
9	125562370	125563395	OR1K1
9	125606835	125660389	RC3H2
9	125642492	125642602	SNORD90
9	125670335	125675609	ZBTB6
9	125677845	125693779	ZBTB26
9	125699902	125702605	RP11-355O1.11
9	125703288	125867145	RABGAP1
9	125796806	125797975	GPR21
9	125871773	125877756	MIR600HG
9	125883910	126030855	STRBP
9	126118539	126141032	CRB2
9	126141933	126692386	DENND1A
9	126164804	126164882	MIR601
9	126773889	126795580	LHX2
9	126768556	126771675	RP11-85O21.2
9	127020242	127115586	NEK6
9	127115745	127177718	PSMB7
9	127213423	127239379	GPR144
9	127243516	127269709	NR5A1
9	127279554	127533556	NR6A1
9	127454721	127454830	MIR181A2
9	127455989	127456077	MIR181B2
9	127539550	127577157	OLFML2A
9	127615755	127620160	WDR38
9	127620163	127624240	RPL35
9	127624409	127640003	ARPC5L
9	127640646	127703378	GOLGA1
9	127715067	127905775	SCAI
9	127908853	127952218	PPP6C
9	127962882	127996334	RABEPK
9	127997132	128003609	HSPA5
9	128024111	128125608	GAPVD1
9	128199673	128469513	MAPKAP1
9	128506626	128508831	RP11-423C15.3
9	128509717	128729383	PBX3
9	129032400	129038197	RP11-343J18.1
9	129089128	129269320	MVB12B
9	129170320	129170689	NRON
9	129376722	129463311	LMX1B
9	129567294	129600489	ZBTB43
9	129641627	129648154	ZBTB34
9	129677053	129985443	RALGPS1
9	129849611	129885162	ANGPTL2
9	130026805	130155939	GARNL3
9	130159421	130170177	SLC2A8
9	130186661	130207651	ZNF79
9	130209953	130213684	RPL12
9	130210780	130210909	SNORA65
9	130213792	130265778	LRSAM1
9	130267622	130331367	FAM129B
9	130374544	130454995	STXBP1
9	130452966	130453074	MIR3911
9	130475789	130487152	PTRH1
9	130469271	130476302	C9orf117
9	130478345	130493879	TTC16
9	130493803	130497596	TOR2A
9	130500598	130541020	SH2D3C
9	130548328	130553066	CDK9
9	130548112	130548202	MIR3960
9	130565154	130576343	FPGS
9	130577291	130617035	ENG
9	130628759	130640022	AK1
9	130631694	130631774	MIR4672
9	130647600	130661932	ST6GALNAC6
9	130670165	130679305	ST6GALNAC4
9	130683158	130693076	PIP5KL1
9	130697378	130700763	DPM2
9	130702858	130742792	FAM102A
9	130823512	130829600	NAIF1
9	130830480	130871523	SLC25A25
9	130873450	130880972	RP11-395P17.3
9	130882972	130890741	PTGES2
9	130890612	130891481	AL590708.2
9	130911350	130915412	LCN2
9	130922539	130926207	C9orf16
9	130928344	130966662	CIZ1
9	130965658	131017527	DNM1
9	131007000	131007109	MIR199B
9	131007226	131007309	MIR3154
9	131018108	131038268	GOLGA2
9	131038425	131051267	SWI5
9	131062367	131064212	AL359091.2
9	131071382	131085021	TRUB2
9	131084815	131096351	COQ4
9	131103007	131123749	SLC27A4
9	131133598	131153015	URM1
9	131153740	131154295	RP11-339B21.11
9	131154291	131155789	MIR219-2
9	131182759	131199626	CERCAM
9	131218701	131263571	ODF2
9	131266979	131304567	GLE1
9	131314869	131395941	SPTAN1
9	131395940	131419066	WDR34
9	131445934	131458679	SET
9	131464802	131483197	PKN3
9	131483148	131486385	ZDHHC12
9	131486724	131495473	RP11-545E17.3
9	131492065	131534172	ZER1
9	131549483	131572711	TBC1D13
9	131580753	131584956	ENDOG
9	131581930	131592100	C9orf114
9	131595392	131644332	CCBL1
9	131644781	131680313	LRRC8A
9	131683687	131704317	PHYHD1
9	131703757	131719300	RP11-101E3.5
9	131707809	131709898	DOLK
9	131709978	131769375	NUP188
9	131769315	131790579	SH3GLB2
9	131799213	131834361	FAM73B
9	131843379	131852714	DOLPP1
9	131857089	131873083	CRAT
9	131873597	131911225	PPP2R4
9	131937835	131940540	IER5L
9	131939050	131972827	RP11-247A12.2
9	132044737	132048007	RP11-344B5.2
9	132251379	132274958	LINC00963
9	132371163	132398209	NTMT1
9	132374504	132383055	C9orf50
9	132399171	132404444	ASB6
9	132427920	132484875	PRRX2
9	132475175	132480914	RP11-483H20.6
9	132500610	132515326	PTGES
9	132565432	132573560	TOR1B
9	132575223	132586413	TOR1A
9	132589569	132597554	C9orf78
9	132597749	132644107	USP20
9	132649466	132805441	FNBP1
9	132815705	132902443	GPR107
9	132902889	132906498	AL360004.1
9	132934857	132999583	NCS1
9	133285948	133309510	HMCN2
9	133274029	133282639	AL354898.1
9	133320349	133376661	ASS1
9	133454993	133513739	FUBP3
9	133539981	133558368	PRDM12
9	133569108	133580248	EXOSC2
9	133589333	133761070	ABL1
9	133768815	133769225	QRFP
9	133777827	133814237	FIBCD1
9	133884469	133968446	LAMC3
9	133971863	133998539	AIF1L
9	134000948	134110057	NUP214
9	134133463	134151934	FAM78A
9	134165081	134184649	PPAPDC3
9	134305477	134375558	PRRC2B
9	134361052	134361137	SNORD62A
9	134365873	134365958	SNORD62B
9	134378312	134399193	POMT1
9	134399188	134406587	UCK1
9	134452158	134585229	RAPGEF1
9	134735494	134955295	MED27
9	135037334	135119921	NTNG2
9	135136743	135230372	SETX
9	135251008	135282209	TTF1
9	135285611	135448704	C9orf171
9	135457572	135465653	BARHL1
9	135468384	135545788	DDX31
9	135545422	135570342	GTF3C4
9	135600965	135754164	AK8
9	135754285	135765588	C9orf9
9	135766735	135820008	TSC1
9	135820938	135867074	GFI1B
9	135821094	135821158	MIR548AW
9	135906391	135933888	GTF3C5
9	135937365	135947248	CEL
9	135957926	135962742	CELP
9	135973107	135996563	RALGDS
9	136028340	136039332	GBGT1
9	136080664	136084628	OBP2B
9	136197552	136203235	SURF6
9	136205160	136214558	MED22
9	136215069	136218281	RPL7A
9	136216251	136216325	SNORD24
9	136217311	136217383	SNORD36A
9	136217702	136217767	SNORD36C
9	136218610	136223361	SURF1
9	136223428	136228045	SURF2
9	136228325	136242970	SURF4
9	136243238	136271220	C9orf96
9	136271186	136283164	REXO4
9	136287120	136324508	ADAMTS13
9	136325112	136334087	CACFD1
9	136336217	136344259	SLC2A6
9	136379708	136390068	TMEM8C
9	136397286	136440641	ADAMTSL2
9	136444079	136451319	FAM163B
9	136501482	136524466	DBH
9	136519708	136522435	DBH-AS1
9	136528682	136605042	SARDH
9	136627016	136857432	VAV2
9	136891529	136896707	LINC00094
9	136895427	136933139	BRD3
9	136919412	136923927	RP11-374P20.4
9	137001210	137025090	WDR5
9	137029561	137029686	RNU6ATAC
9	137218426	137328865	RXRA
9	137271257	137271318	MIR4669
9	137419028	137437090	RP11-473E2.4
9	137533620	137736686	COL5A1
9	137741144	137741215	MIR3689C
9	137741333	137741410	MIR3689A
9	137741455	137741528	MIR3689D1
9	137741971	137742118	MIR3689B
9	137742123	137742202	MIR3689D2
9	137742416	137742487	MIR3689E
9	137742588	137742653	MIR3689F
9	137772658	137779366	FCN2
9	137801431	137809809	FCN1
9	137967366	138013024	OLFM1
9	138150512	138151275	AL390778.1
9	138235095	138238408	C9orf62
9	138354573	138364095	PPP1R26-AS1
9	138371648	138380739	PPP1R26
9	138387027	138391718	C9orf116
9	138391830	138396519	MRPS2
9	138395119	138398293	RP11-426A6.5
9	138413284	138418378	LCN1
9	138438001	138441792	OBP2A
9	138453604	138458801	PAEP
9	138466797	138478958	RP11-98L5.2
9	138515502	138531386	GLT6D1
9	138555168	138557949	LCN9
9	138585257	138591374	SOHLH1
9	138594038	138684949	KCNT1
9	138700333	138799070	CAMSAP1
9	138824815	138853226	UBAC1
9	138898383	138942426	NACC2
9	139006427	139010709	C9orf69
9	139088096	139095004	LHX3
9	139098179	139137687	QSOX2
9	139141824	139143051	WI2-1959D15.1
9	139219089	139219640	DKFZP434A062
9	139221932	139254057	GPSM1
9	139256352	139258241	DNLZ
9	139258408	139268133	CARD9
9	139270029	139293249	SNAPC4
9	139296377	139304979	SDCCAG3
9	139305112	139318213	PMPCA
9	139323071	139334274	INPP5E
9	139334549	139372141	SEC16A
9	139377947	139380518	C9orf163
9	139388896	139440314	NOTCH1
9	139414020	139414078	MIR4673
9	139440625	139440711	MIR4674
9	139440664	139443901	RP11-611D20.2
9	139543062	139554873	RP11-251M1.1
9	139553308	139567130	EGFL7
9	139565054	139565138	MIR126
9	139567595	139581875	AGPAT2
9	139607022	139618502	FAM69B
9	139615818	139622636	SNHG7
9	139633913	139637411	LCN10
9	139638463	139642980	LCN6
9	139648838	139652678	LCN8
9	139654086	139658965	LCN15
9	139685807	139687709	TMEM141
9	139685831	139695047	RP11-216L13.17
9	139690815	139702173	CCDC183
9	139698379	139703300	CCDC183-AS1
9	139702374	139735639	RABL6
9	139725409	139725475	MIR4292
9	139738867	139741797	C9orf172
9	139743546	139745474	PHPT1
9	139746819	139755249	MAMDC4
9	139756571	139760738	EDF1
9	139780970	139821059	TRAF2
9	139781185	139781255	MIR4479
9	139834887	139839102	FBXW5
9	139839713	139841419	C8G
9	139846780	139849851	LCN12
9	139863695	139866442	C9orf141
9	139871957	139876190	PTGDS
9	139877445	139880213	LCNL1
9	139886870	139888428	C9orf142
9	139889087	139891255	CLIC3
9	139901686	139922642	ABCA2
9	139921916	139931234	C9orf139
9	139924626	139927462	FUT7
9	139933922	139940655	NPDC1
9	139942550	139948497	ENTPD2
9	139956581	139965040	SAPCD2
9	139971953	139978990	UAP1L1
9	139980807	139981121	AL807752.1
9	139981379	140003635	MAN1B1
9	140004994	140009170	DPP7
9	140033933	140063207	GRIN1
9	140063210	140064503	LRRC26
9	140063638	140063722	MIR3621
9	140065380	140066861	TMEM210
9	140069236	140082989	ANAPC2
9	140083099	140084822	SSNA1
9	140086069	140095250	TPRN
9	140098534	140100090	TMEM203
9	140100147	140111461	NDOR1
9	140114707	140116033	RNF208
9	140119644	140120762	C9orf169
9	140122018	140124090	RNF224
9	140125209	140131006	SLC34A3
9	140135665	140138159	TUBB4B
9	140138037	140142222	FAM166A
9	140145713	140147934	C9orf173
9	140149625	140167998	NELFB
9	140172201	140177093	TOR4A
9	140194083	140196703	NRARP
9	140201357	140317714	EXD3
9	140317802	140328858	NOXA1
9	140328816	140335901	ENTPD8
9	140342025	140353786	NSMF
9	140354405	140444986	PNPLA7
9	140445651	140447007	MRPL41
9	140449361	140473387	DPH7
9	140476531	140484942	ZMYND19
9	140500106	140509810	ARRDC1
9	140509784	140513265	C9orf37
9	140513454	140730576	EHMT1
9	140732871	140732968	MIR602
9	140762377	140787022	RP11-188C12.3
9	140772241	141019076	CACNA1B
9	141107518	141143444	FAM157B
10	92832	95241	TUBB8
10	180424	300566	ZMYND11
10	320130	735606	DIP2C
10	674578	677195	RP11-809C18.3
10	687629	687718	MIR5699
10	695888	698593	PRR26
10	855484	931702	LARP4B
10	1017097	1034281	AL359878.1
10	1034338	1065876	GTPBP4
10	1064847	1071799	IDI2
10	1068608	1090138	IDI2-AS1
10	1085848	1095110	IDI1
10	1095478	1178237	WDR37
10	1205708	1210612	LINC00200
10	1228073	1779670	ADARB2
10	1568832	1599179	ADARB2-AS1
10	2047667	2056542	LINC00700
10	2347277	2357269	LINC00701
10	3107616	3108193	RP11-118K6.3
10	3109712	3178985	PFKP
10	3179922	3215003	PITRM1
10	3185241	3190814	PITRM1-AS1
10	3818188	3827467	KLF6
10	4067132	4070586	RP11-433J20.2
10	4093918	4131205	RP11-433J20.1
10	4243333	4286104	LINC00702
10	4426438	4452804	LINC00703
10	4692377	4720346	LINC00704
10	4697619	4704611	LINC00705
10	4868446	4890254	AKR1E2
10	4914093	4934167	AKR1C6P
10	5005445	5025475	AKR1C1
10	5029967	5046215	AKR1C2
10	5135985	5149878	AKR1C3
10	5202775	5227096	AKR1CL1
10	5237426	5260912	AKR1C4
10	5406972	5416169	UCN3
10	5435061	5446793	TUBAL3
10	5454514	5500426	NET1
10	5540658	5541533	CALML5
10	5566924	5568225	CALML3
10	5680831	5708541	ASB13
10	5726801	5805703	FAM208B
10	5807186	5855512	GDI2
10	5903580	5931861	ANKRD16
10	5936349	5979556	FBXO18
10	5994334	6019553	IL15RA
10	6052652	6104288	IL2RA
10	6131309	6159420	RBM17
10	6244894	6277495	PFKFB3
10	6194159	6194240	MIR3155A
10	6319650	6377944	RP11-563J2.2
10	6392278	6394723	DKFZP667F0711
10	6469105	6622263	PRKCQ
10	6622381	6626261	PRKCQ-AS1
10	6660678	6667308	RP11-554I8.1
10	6821560	6884868	LINC00707
10	7200586	7451303	SFMBT2
10	7601232	7708934	ITIH5
10	7745232	7791483	ITIH2
10	7792925	7829944	KIN
10	7830092	7849778	ATP5C1
10	7860467	8058590	TAF3
10	8092413	8095447	GATA3-AS1
10	8094206	8095412	RP11-379F12.3
10	8096656	8117161	GATA3
10	8301294	8310268	LINC00708
10	9317796	9329020	LINC00709
10	10100685	10105465	RP5-933E2.1
10	10826402	10836877	SFTA1P
10	10976487	10994058	LINC00710
10	11059893	11378666	CELF2
10	11117094	11140436	CELF2-AS2
10	11358797	11361847	CELF2-AS1
10	11502509	11574274	USP6NL
10	11653304	11654226	RP11-138I18.1
10	11784365	11806069	ECHDC3
10	11865397	11914276	PROSER2
10	11891612	11936699	PROSER2-AS1
10	11962021	12077896	UPF2
10	12110971	12165224	DHTKD1
10	12171698	12206826	SEC61A2
10	12172759	12172815	MIR548AK
10	12207324	12238123	NUDT5
10	12237965	12292587	CDC123
10	12391481	12877545	CAMK1D
10	12620752	12620822	MIR4480
10	12767253	12767352	MIR548Q
10	12938627	13043697	CCDC3
10	13142173	13180291	OPTN
10	13203579	13251736	MCM10
10	13259269	13259375	RNU6-6P
10	13263767	13276331	UCMA
10	13319800	13342101	PHYH
10	13350145	13350447	AL138764.1
10	13359424	13390297	SEPHS1
10	13480637	13544976	BEND7
10	13628927	13672868	PRPF18
10	13652047	13697482	RP11-295P9.3
10	13685712	14372883	FRMD4A
10	14116283	14129604	RP11-397C18.2
10	14425199	14425276	MIR4293
10	14478575	14478660	MIR1265
10	14560559	14816896	FAM107B
10	14861979	14880071	CDNF
10	14880163	14913740	HSPA14
10	14920888	14944511	SUV39H2
10	14950170	14996047	DCLRE1C
10	15001438	15014850	MEIG1
10	15085962	15115851	OLAH
10	15119522	15130775	ACBD7
10	15137384	15139318	C10orf111
10	15139381	15146256	RPP38
10	15149865	15210692	NMT2
10	15196801	15197319	PPIAP30
10	15253642	15413058	FAM171A1
10	15555948	15762124	ITGA8
10	15820169	15902519	FAM188A
10	16478983	16555736	PTER
10	16555742	16564004	C1QL3
10	16632610	16859382	RSU1
10	16865963	17171830	CUBN
10	17188736	17243681	TRDMT1
10	17256238	17268897	VIM-AS1
10	17270258	17279584	VIM
10	17361873	17496329	ST8SIA6
10	17428950	17452630	ST8SIA6-AS1
10	17631958	17659376	PTPLA
10	17686124	17757913	STAM
10	17794251	17842867	TMEM236
10	17851362	17953178	MRC1L1
10	17887107	17887193	MIR511-1
10	18098352	18200091	MRC1
10	18134036	18134122	MIR511-2
10	18240768	18332221	SLC39A12
10	18290715	18299491	SLC39A12-AS1
10	18429606	18830056	CACNB2
10	18834490	18940551	NSUN6
10	18931405	18944123	RP11-139J15.7
10	18948334	18970568	ARL5B
10	19492779	20023166	MALRD1
10	19999257	20017479	RP11-354E11.2
10	20105168	20578785	PLXDC2
10	20840899	20840975	MIR4675
10	21068902	21186531	NEBL
10	21414692	21435488	C10orf113
10	21462943	21463977	NEBL-AS1
10	21610890	21610996	RNU6-15P
10	21781587	21786191	CASC10
10	21785491	21785570	MIR1915
